avg_load,max_load,proc_cpu,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level
0,3,13.8,13.412826580099146,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860.0,11.0,0.0,0.0,0
0,2,10.4,13.400728480224222,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860.0,11.0,0.0,0.0,0
6,100,8.3,13.067294869856871,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860.0,11.0,0.0,0.0,3
0,2,7.0,13.063328688660755,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860.0,11.0,0.0,0.0,0
0,2,6.0,13.041601997957542,2,0,1.07,2.15,2.3,0.0,0.0,2095324,54860.0,11.0,0.0,0.0,0
0,2,105.0,13.20022430126614,2,1,0.98,2.12,2.29,0.0,0.0,2095324,54656.0,13.0,0.0,0.0,3
3,14,32.3,13.381147019601912,1,1,0.98,2.12,2.29,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,1
1,5,18.6,13.39057605414361,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,0
0,1,13.7,13.39057605414361,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,0
0,2,10.6,13.386335483053436,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,0
0,2,8.6,13.085404602865523,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,0
12,100,7.2,13.08393287525188,1,0,0.99,2.1,2.28,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,3
2,23,6.3,13.083433984535386,1,0,0.99,2.1,2.28,0.0,0.0,2095324,54712.0,11.0,0.0,0.0,0
2,12,61.1,13.365781185533963,1,1,0.99,2.1,2.28,0.0,0.0,2095328,54776.0,13.0,0.0,0.0,2
1,9,25.2,13.387482931701369,1,0,0.99,2.1,2.28,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
0,3,15.9,13.387482931701369,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
0,3,12.1,13.383566639576904,2,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
0,2,9.5,13.100271546216993,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
0,4,7.8,13.096679533058245,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
0,2,6.6,13.090717788996164,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,0
6,100,5.8,13.086676774192584,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776.0,11.0,0.0,0.0,3
1,15,17.6,13.24445096328314,2,1,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
2,9,10.6,13.151632345479824,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
1,6,7.7,13.153203851236771,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
0,2,5.8,13.151931679909724,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
0,2,4.6,13.136540901305947,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
0,2,3.8,13.09218951660982,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
0,2,3.3,13.08774938923304,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472.0,14.0,2240512.0,0.0,0
0,1,50.0,13.097951704385302,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,1
1,13,14.7,13.194237612668235,1,1,0.85,2.01,2.25,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
1,8,10.9,13.11880533633466,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
1,7,7.6,13.116011548322303,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
0,2,5.8,13.11366676195479,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
0,2,4.7,13.068142984074903,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
0,1,4.0,13.06470063813111,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
0,2,3.4,13.059611952822902,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412.0,14.0,0.0,0.0,0
0,2,21.8,13.134769839262397,1,1,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
2,11,13.2,13.031100348375393,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
1,8,8.8,13.032646909596512,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
1,7,6.4,13.032646909596512,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
0,2,5.0,13.017106463777797,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
0,4,4.1,12.96464810493867,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
0,1,3.5,12.99363365556685,2,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
0,4,3.0,12.998348172837693,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524.0,16.0,0.0,0.0,0
0,5,16.6,13.200423857552735,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
2,12,12.0,13.139284800246651,1,1,0.73,1.93,2.22,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
2,9,7.9,13.140681694252832,2,0,0.73,1.93,2.22,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
0,4,5.9,13.138935576745103,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
0,3,4.7,13.148763723860002,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
0,1,3.9,13.112020422590376,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
0,3,3.3,13.107480517070291,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183340.0,14.0,0.0,0.0,0
0,3,50.0,13.088971671488448,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,1
1,10,14.2,13.232302974336562,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
1,8,9.5,13.118256556546514,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
1,7,6.6,13.128808095200316,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
0,2,5.0,13.129506542203409,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
0,1,4.0,13.10004704539457,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
0,1,3.4,13.10004704539457,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
0,2,2.9,13.103015445157697,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504.0,14.0,0.0,0.0,0
0,2,28.5,13.127037033156777,1,1,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
2,16,13.7,13.03347007927872,1,1,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
1,8,9.1,13.033021077633878,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
0,4,6.5,13.033021077633878,2,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
0,4,5.1,13.034667416998303,2,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
6,100,4.1,13.014562121123683,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,3
0,2,3.5,13.01094516342911,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
0,2,3.0,13.009822659317006,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500.0,16.0,0.0,0.0,0
0,2,93.1,14.20174741462359,2,0,0.66,1.84,2.18,0.0,0.0,6737124,406288.0,21.0,3493888.0,12288.0,3
6,83,96.8,14.19890373753958,2,0,0.66,1.84,2.18,0.0,0.0,6737808,411084.0,21.0,3493888.0,12288.0,3
12,100,69.1,14.4603973065888,2,0,0.66,1.84,2.18,0.0,0.0,6609192,390444.0,21.0,4239360.0,12288.0,3
2,26,73.6,14.393820340472963,1,0,0.69,1.82,2.17,0.0,0.0,6630312,344976.0,21.0,6295552.0,24576.0,2
5,51,64.3,14.898423355668664,2,1,0.69,1.82,2.17,0.0,0.0,6826044,382428.0,22.0,6348800.0,24576.0,2
2,15,55.0,14.829451714113674,1,0,0.69,1.82,2.17,0.0,0.0,6818004,376600.0,22.0,6348800.0,24576.0,1
1,3,48.7,14.814385214475612,1,0,0.69,1.82,2.17,0.0,0.0,6822152,382428.0,22.0,6348800.0,24576.0,1
1,7,44.0,14.617797327641991,1,0,0.69,1.82,2.17,0.0,0.0,2,6348800.0,24576.0,1.0,1764014593.8455627,2
0,2,100.0,13.157843534900149,2,0,0.63,1.79,2.16,0.0,0.0,401832,20932.0,1.0,0.0,0.0,3
5,75,15.0,13.3604430548675,1,1,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
13,100,7.6,13.369772311265905,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,3
0,1,5.1,13.324547867815916,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
0,1,3.8,13.265429317911623,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
1,11,3.1,13.242779679382888,2,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
0,1,2.5,13.224270833801045,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
0,2,2.2,13.217386141913456,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336.0,7.0,0.0,4096.0,0
0,9,38.8,13.20256908763364,1,1,0.58,1.76,2.15,0.0,0.0,838692,73668.0,7.0,0.0,4096.0,1
2,15,10.1,13.185931082238644,2,0,0.58,1.76,2.15,0.0,0.0,838692,73668.0,7.0,0.0,4096.0,0
6,100,5.7,13.18583130409534,1,0,0.58,1.76,2.15,0.0,0.0,838692,73668.0,7.0,0.0,4096.0,3
0,1,4.0,13.18583130409534,1,0,0.58,1.76,2.15,0.0,0.0,838692,73668.0,7.0,0.0,4096.0,0
0,2,3.1,13.026710110070262,2,0,0.58,1.76,2.15,0.0,0.0,838692,73708.0,7.0,0.0,4096.0,0
0,6,3.2,13.028406338506326,2,1,0.58,1.76,2.15,0.0,0.0,838692,73712.0,7.0,0.0,4096.0,0
3,38,14.0,14.625829468177509,2,0,0.62,1.75,2.14,0.0,0.0,6737284,407536.0,21.0,0.0,12288.0,0
19,100,25.6,14.6170988806389,2,0,0.62,1.75,2.14,0.0,0.0,6737972,411488.0,21.0,0.0,12288.0,3
1,23,26.4,13.486213404495109,1,1,0.62,1.75,2.14,0.0,0.0,838416,73424.0,7.0,0.0,4096.0,0
1,13,10.4,13.480900218364466,1,0,0.65,1.74,2.14,0.0,0.0,838416,73424.0,7.0,0.0,4096.0,0
0,5,15.3,14.378379672797536,2,1,0.65,1.74,2.14,0.0,0.0,1855236,305020.0,18.0,0.0,12288.0,0
12,100,38.2,15.06353123829166,2,0,0.65,1.74,2.14,0.0,0.0,6737904,411492.0,21.0,0.0,12288.0,3
12,100,43.5,15.426324567324556,1,0,0.65,1.74,2.14,0.0,0.0,6491172,339380.0,19.0,0.0,12288.0,3
15,100,46.2,14.995158265596444,2,0,0.65,1.74,2.14,0.0,0.0,6742404,413240.0,21.0,0.0,12288.0,3
5,86,46.4,15.148367604631108,3,0,0.65,1.74,2.14,0.0,0.0,6819024,376680.0,23.0,0.0,20480.0,1
2,16,42.1,15.23502492208574,1,1,0.65,1.74,2.14,0.0,0.0,6824144,383204.0,22.0,0.0,20480.0,1
1,13,15.9,13.752022378241978,1,0,0.59,1.71,2.13,0.0,0.0,838412,73392.0,7.0,0.0,4096.0,0
0,6,7.3,13.756711950977008,1,0,0.59,1.71,2.13,0.0,0.0,838412,73392.0,7.0,0.0,4096.0,0
0,1,23.2,15.165055499097758,2,0,0.59,1.71,2.13,0.0,0.0,6586384,367520.0,21.0,0.0,12288.0,0
5,76,42.6,15.171815468306216,2,0,0.59,1.71,2.13,0.0,0.0,6606832,406168.0,21.0,0.0,12288.0,1
6,96,40.7,15.675470591140597,1,0,0.59,1.71,2.13,0.0,0.0,6491172,339116.0,19.0,0.0,12288.0,3
3,30,48.8,14.74314362016057,1,0,0.59,1.71,2.13,0.0,0.0,6563548,343512.0,20.0,0.0,20480.0,1
5,75,45.4,15.239365271319215,1,0,0.59,1.71,2.13,0.0,0.0,6824144,381076.0,22.0,0.0,20480.0,1
8,100,41.3,14.778465082888204,2,0,0.63,1.69,2.12,0.0,0.0,2,0.0,20480.0,3.0,1764014621.9347253,2
0,1,100.0,13.551393476604767,2,0,0.63,1.69,2.12,0.0,0.0,750844,59888.0,6.0,0.0,0.0,3
1,8,12.9,13.67367159121693,1,1,0.63,1.69,2.12,0.0,0.0,838412,73360.0,7.0,131072.0,4096.0,0
1,8,45.7,15.113694699834912,2,1,0.63,1.69,2.12,0.0,0.0,6737216,406832.0,21.0,131072.0,12288.0,1
13,100,63.4,15.125568298887426,2,0,0.63,1.69,2.12,0.0,0.0,6637552,396008.0,20.0,131072.0,12288.0,3
7,95,53.6,15.35014395491624,2,0,0.58,1.67,2.11,0.0,0.0,6742408,412976.0,21.0,131072.0,12288.0,3
3,20,58.1,14.896652293625124,5,0,0.58,1.67,2.11,0.0,0.0,6800732,356720.0,23.0,131072.0,20480.0,1
5,62,53.0,15.150188555746302,1,0,0.58,1.67,2.11,0.0,0.0,6828420,387164.0,22.0,131072.0,20480.0,1
1,7,47.3,14.99914939132838,1,0,0.58,1.67,2.11,0.0,0.0,6820380,379176.0,22.0,131072.0,20480.0,1
0,2,169.0,16.42255943908719,7,0,0.53,1.64,2.1,0.0,0.0,4614356,104704.0,18.0,0.0,0.0,3
90,95,433.0,24.377421802621868,18,1,0.53,1.64,2.1,0.0,0.0,9760696,616964.0,79.0,0.0,135168.0,3
90,97,494.0,26.9733248122799,9,0,0.53,1.64,2.1,0.0,0.0,10871444,851112.0,93.0,0.0,155648.0,3
81,94,457.0,28.567555041365523,17,1,0.53,1.64,2.1,4.7,0.0,10957952,919048.0,94.0,0.0,155648.0,3
88,95,458.0,29.94895849079572,23,0,0.53,1.64,2.1,4.7,0.0,11005352,1008768.0,94.0,0.0,155648.0,3
89,97,505.0,32.40961222721279,22,0,0.53,1.64,2.1,4.7,0.0,7131724,1081084.0,113.0,0.0,335872.0,3
81,93,523.0,33.58417558558545,13,0,0.53,1.64,2.1,9.29,0.0,7211860,1164388.0,113.0,0.0,573440.0,3
66,94,504.0,34.06238728187875,18,0,1.13,1.74,2.13,9.29,0.0,7229912,1215812.0,113.0,4096.0,573440.0,3
77,97,498.0,34.53466217864578,12,0,1.13,1.74,2.13,9.29,0.0,7243016,1294556.0,118.0,4096.0,573440.0,3
73,95,484.0,35.565594899740425,12,0,1.13,1.74,2.13,9.29,0.0,7248352,1329912.0,119.0,4096.0,577536.0,3
89,95,473.0,37.15306515961759,23,0,1.13,1.74,2.13,10.5,0.0,7291656,1386828.0,122.0,4096.0,671744.0,3
86,97,463.0,39.030515648455655,13,0,1.13,1.74,2.13,10.5,0.0,7311024,1452472.0,123.0,4096.0,671744.0,3
84,98,469.0,40.32311655035029,56,0,1.13,1.74,2.13,10.5,0.0,7494144,1538604.0,177.0,4096.0,692224.0,3
96,99,489.0,40.43212417190377,41,0,1.13,1.74,2.13,10.5,0.0,7583360,1619848.0,178.0,61440.0,700416.0,3
92,98,504.0,40.80077946685545,12,0,1.13,1.74,2.13,15.84,0.0,7880408,1720308.0,182.0,1097728.0,720896.0,3
69,98,509.0,41.426712704301984,11,0,1.13,1.74,2.13,15.84,0.0,7903800,1822404.0,182.0,1818624.0,753664.0,3
50,98,514.0,41.89958626992881,15,2,1.13,1.74,2.13,15.84,0.0,7905856,1899468.0,185.0,15835136.0,815104.0,3
61,87,528.0,42.053618778645685,12,1,2.08,1.93,2.19,14.97,0.0,7944652,1939724.0,198.0,28127232.0,864256.0,3
81,94,538.0,32.00216817905387,1,1,2.08,1.93,2.19,14.97,0.0,7956608,1966004.0,193.0,61648896.0,7839744.0,3
20,33,361.0,19.53583706628312,25,0,2.08,1.93,2.19,14.97,0.0,4850332,219460.0,48.0,0.0,24576.0,3
90,96,382.0,23.27933839108741,23,0,2.08,1.93,2.19,14.61,0.0,5293884,315388.0,65.0,0.0,45056.0,3
84,96,473.0,27.583044101440446,17,0,2.08,1.93,2.19,14.61,0.0,10892128,911916.0,93.0,0.0,126976.0,3
84,98,452.0,29.169815914314523,24,0,2.08,1.93,2.19,14.61,0.0,11006240,978244.0,94.0,0.0,126976.0,3
88,98,497.0,31.64401453368435,18,0,2.08,1.93,2.19,16.67,0.0,7124988,1028744.0,111.0,0.0,303104.0,3
87,95,525.0,32.64950382823791,22,1,4.16,2.36,2.32,16.67,0.0,7202408,1144812.0,113.0,0.0,307200.0,3
79,96,521.0,33.39280110673917,10,3,4.16,2.36,2.32,16.67,0.0,7243160,1217768.0,114.0,0.0,544768.0,3
68,96,503.0,34.1958156040045,10,0,4.16,2.36,2.32,17.27,0.0,7252152,1259860.0,119.0,0.0,544768.0,3
77,98,498.0,35.1138244114212,32,0,4.16,2.36,2.32,17.27,0.0,7254260,1332708.0,119.0,0.0,544768.0,3
69,89,484.0,36.00374567149942,17,0,4.16,2.36,2.32,17.27,0.0,7303348,1361792.0,119.0,0.0,557056.0,3
88,95,485.0,37.59293710434848,36,0,4.16,2.36,2.32,17.27,0.0,7397916,1482060.0,132.0,0.0,565248.0,3
92,97,514.0,39.10759426415365,32,0,4.16,2.36,2.32,18.31,0.0,7857144,1643180.0,179.0,0.0,585728.0,3
89,96,531.0,39.92333047468952,37,0,4.16,2.36,2.32,18.31,0.0,7897320,1711320.0,192.0,200704.0,585728.0,3
73,89,538.0,40.73375349909476,12,0,4.16,2.36,2.32,18.31,0.0,7926508,1854780.0,194.0,2994176.0,589824.0,3
57,91,547.0,41.610953045902434,10,0,4.78,2.52,2.38,18.31,0.0,7931816,1960272.0,196.0,2994176.0,593920.0,3
74,95,566.0,41.78631313274933,12,0,4.78,2.52,2.38,18.07,0.0,7940084,1991924.0,196.0,8376320.0,602112.0,3
54,71,576.0,42.07928670600919,31,0,4.78,2.52,2.38,18.07,0.0,7947508,2040844.0,199.0,26513408.0,663552.0,3
75,91,583.0,30.82216691187145,9,1,4.78,2.52,2.38,18.07,0.0,7956952,2075764.0,200.0,32751616.0,10493952.0,3
29,62,565.0,26.020668044602825,4,1,4.78,2.52,2.38,18.07,0.0,2,33890304.0,10608640.0,3.0,1764014653.931245,2
91,95,418.0,22.280409509455723,31,0,4.78,2.52,2.38,15.88,0.0,5289164,300380.0,65.0,0.0,24576.0,3
88,97,386.0,25.576006748993606,23,0,4.78,2.52,2.38,15.88,0.0,5708888,420484.0,70.0,0.0,102400.0,3
87,97,469.0,28.57194527967065,18,1,4.78,2.52,2.38,17.35,0.0,6876372,666200.0,94.0,0.0,290816.0,3
88,96,507.0,30.609714300253387,24,0,6.0,2.82,2.47,17.35,0.0,7057932,933736.0,98.0,0.0,303104.0,3
89,98,507.0,31.53812497910895,22,1,6.0,2.82,2.47,17.35,0.0,7089808,998556.0,106.0,0.0,303104.0,3
89,99,521.0,32.56603941136882,16,1,6.0,2.82,2.47,19.83,0.0,7126644,1102324.0,110.0,0.0,307200.0,3
82,92,529.0,33.16660405588174,10,1,6.0,2.82,2.47,19.83,0.0,7214104,1191336.0,111.0,0.0,544768.0,3
63,99,509.0,33.26994926780304,23,0,6.0,2.82,2.47,19.83,0.0,7222060,1250832.0,111.0,0.0,544768.0,3
79,96,500.0,34.46671326305959,26,0,6.0,2.82,2.47,19.83,0.0,7230532,1280472.0,115.0,0.0,544768.0,3
86,95,487.0,35.62670901251068,13,0,6.0,2.82,2.47,18.95,0.0,7275204,1352520.0,116.0,0.0,557056.0,3
83,99,483.0,36.49999226719389,31,2,6.0,2.82,2.47,18.95,0.0,7289060,1436276.0,121.0,0.0,565248.0,3
87,95,516.0,37.05253868024448,37,0,6.0,2.82,2.47,18.95,0.0,7494540,1504664.0,175.0,0.0,569344.0,3
94,98,542.0,38.14895080787868,8,0,6.0,2.82,2.47,18.95,0.0,7466452,1642216.0,182.0,0.0,585728.0,3
89,96,552.0,39.06416582728304,11,1,7.2,3.12,2.57,20.77,0.0,7479024,1675188.0,182.0,0.0,589824.0,3
71,96,557.0,40.12989617585298,16,0,7.2,3.12,2.57,20.77,0.0,7487240,1811188.0,182.0,36864.0,593920.0,3
55,99,561.0,40.43693846731792,9,0,7.2,3.12,2.57,20.77,0.0,7500316,1862348.0,186.0,36864.0,593920.0,3
57,96,584.0,40.71190208571242,16,0,7.2,3.12,2.57,20.77,0.0,7541032,1905536.0,201.0,36864.0,593920.0,3
71,98,593.0,31.294691253996746,14,1,7.2,3.12,2.57,17.73,0.0,7548980,1925660.0,204.0,249856.0,1183744.0,3
72,90,590.0,29.08443076818694,1,0,7.2,3.12,2.57,17.73,0.0,7548724,1935056.0,196.0,249856.0,12890112.0,3
18,48,365.0,20.76809713601806,31,0,7.2,3.12,2.57,17.73,0.0,4875696,256260.0,62.0,0.0,28672.0,3
89,96,392.0,24.660292838872767,23,1,7.2,3.12,2.57,16.87,0.0,5505760,329112.0,66.0,0.0,49152.0,3
85,94,462.0,27.957237083345177,18,0,8.87,3.53,2.71,16.87,0.0,10692584,872004.0,90.0,0.0,118784.0,3
89,97,462.0,29.77536946599236,22,0,8.87,3.53,2.71,18.71,0.0,11072804,977268.0,95.0,0.0,126976.0,3
89,94,465.0,31.2850127740968,25,1,8.87,3.53,2.71,18.71,0.0,11404736,1054960.0,99.0,0.0,139264.0,3
81,92,532.0,32.88398246498909,19,0,8.87,3.53,2.71,18.71,0.0,7207536,1170616.0,113.0,0.0,565248.0,3
71,99,516.0,33.48679211772624,12,0,8.87,3.53,2.71,19.12,0.0,7230824,1218444.0,113.0,0.0,565248.0,3
73,98,505.0,34.42173826496785,29,0,8.87,3.53,2.71,19.12,0.0,7244360,1292608.0,118.0,0.0,569344.0,3
78,96,497.0,35.32273489895218,13,1,8.87,3.53,2.71,19.12,0.0,7253476,1322536.0,118.0,0.0,585728.0,3
90,95,485.0,36.34219313356751,18,1,8.87,3.53,2.71,19.12,0.0,7293284,1387876.0,122.0,0.0,589824.0,3
84,92,494.0,37.8155920311188,35,0,9.2,3.69,2.76,19.46,0.0,7412048,1515932.0,175.0,0.0,610304.0,3
92,95,516.0,38.65090970227699,40,0,9.2,3.69,2.76,19.46,0.0,7862552,1655960.0,181.0,0.0,630784.0,3
89,95,529.0,39.192630186779695,12,0,9.2,3.69,2.76,19.46,0.0,7889520,1713012.0,184.0,0.0,647168.0,3
73,93,535.0,39.525265572000656,13,0,9.2,3.69,2.76,19.46,0.0,7895480,1752872.0,184.0,0.0,692224.0,3
55,96,541.0,40.40383706827868,10,0,9.2,3.69,2.76,19.92,0.0,7909080,1875176.0,186.0,94208.0,749568.0,3
64,95,561.0,40.76416088826495,16,0,9.2,3.69,2.76,19.92,0.0,7951044,1924336.0,203.0,98304.0,819200.0,3
71,95,572.0,39.28390224336189,9,0,9.2,3.69,2.76,19.92,0.0,7952584,1976420.0,203.0,98304.0,966656.0,3
74,90,580.0,29.68619275041944,8,0,9.2,3.69,2.76,19.92,0.0,7962848,2052944.0,204.0,1671168.0,11608064.0,3
17,35,409.0,19.909556102007187,19,0,10.31,4.01,2.87,17.58,0.0,4853016,220884.0,49.0,0.0,28672.0,3
89,99,396.0,22.59560866413529,29,0,10.31,4.01,2.87,17.58,0.0,5290292,303868.0,65.0,0.0,28672.0,3
90,98,494.0,26.52217793735628,22,1,10.31,4.01,2.87,18.38,0.0,10674064,844884.0,90.0,0.0,122880.0,3
84,97,466.0,28.087746894779453,19,0,10.31,4.01,2.87,18.38,0.0,10760572,922728.0,91.0,0.0,126976.0,3
91,98,468.0,29.45124016748759,16,0,10.31,4.01,2.87,18.38,0.0,10807972,990568.0,91.0,0.0,126976.0,3
90,99,472.0,30.82570903595855,24,1,10.31,4.01,2.87,18.38,0.0,11007804,1055516.0,94.0,0.0,143360.0,3
92,98,530.0,32.11943244196529,17,0,10.31,4.01,2.87,19.22,0.0,7204844,1140544.0,109.0,0.0,307200.0,3
82,94,531.0,32.64102268605755,12,1,10.31,4.01,2.87,19.22,0.0,7225664,1194512.0,110.0,0.0,544768.0,3
69,99,513.0,33.597720468538206,17,1,11.4,4.34,2.99,19.18,0.0,7227276,1242240.0,110.0,0.0,544768.0,3
79,98,504.0,34.225000710919275,13,0,11.4,4.34,2.99,19.18,0.0,7237556,1284060.0,116.0,0.0,544768.0,3
82,97,488.0,35.16114419588045,8,0,11.4,4.34,2.99,19.18,0.0,7237588,1319664.0,116.0,0.0,548864.0,3
93,98,482.0,36.32241211665861,29,1,11.4,4.34,2.99,19.18,0.0,7289600,1409816.0,120.0,0.0,622592.0,3
79,98,474.0,37.932407292385385,13,0,11.4,4.34,2.99,20.05,0.0,7312656,1489284.0,125.0,0.0,626688.0,3
95,98,505.0,38.74013630692156,25,0,11.4,4.34,2.99,20.05,0.0,7550848,1551404.0,171.0,0.0,626688.0,3
93,99,526.0,39.45043196452688,27,0,11.4,4.34,2.99,20.05,0.0,7858668,1691844.0,175.0,0.0,634880.0,3
79,99,534.0,39.92387925447767,11,1,11.4,4.34,2.99,20.05,0.0,7882204,1720420.0,180.0,0.0,647168.0,3
60,99,538.0,40.09622105248979,18,0,11.4,4.34,2.99,21.67,0.0,7888224,1738124.0,180.0,0.0,647168.0,3
62,91,543.0,32.397115014764665,9,0,11.4,4.34,2.99,21.67,0.0,7917716,1848012.0,187.0,0.0,4988928.0,3
46,92,529.0,24.44402371327353,1,0,11.53,4.48,3.04,21.67,0.0,7917716,1852184.0,181.0,0.0,5074944.0,3
88,97,415.0,21.30876995001614,34,0,11.53,4.48,3.04,19.01,0.0,5286796,270768.0,65.0,0.0,28672.0,3
92,98,392.0,24.493314116062937,30,1,11.53,4.48,3.04,19.01,0.0,5700460,364068.0,66.0,0.0,102400.0,3
81,99,474.0,28.02613389129272,17,1,11.53,4.48,3.04,19.01,0.0,11012544,918664.0,94.0,0.0,122880.0,3
90,99,460.0,29.029428066693708,28,0,11.53,4.48,3.04,20.1,0.0,11126656,985860.0,95.0,0.0,126976.0,3
93,98,504.0,31.58025630011669,20,1,11.53,4.48,3.04,20.1,0.0,7116336,1014212.0,112.0,0.0,307200.0,3
90,98,520.0,32.54920184968723,9,0,12.53,4.81,3.15,21.71,0.0,7141316,1212384.0,115.0,0.0,307200.0,3
