avg_load,max_load,proc_cpu,target_pid,mem_used_pct,procs_running,procs_blocked,loadavg1,loadavg5,loadavg15,psi_cpu_some,psi_cpu_full,proc_vms_kb,proc_rss_kb,proc_threads,proc_read_bytes,proc_write_bytes,boost_level,timestamp
0,2,21.6,213792,13.5021280183512,1,0,1.94,2.58,2.44,0.0,0.0,1479412,234408,13,0,0,0,1764014451.9031487
0,3,18.4,213792,13.484916288632231,1,0,1.94,2.58,2.44,0.0,0.0,1479412,234408,13,0,0,0,1764014452.4111907
0,2,16.2,213792,13.484916288632231,1,0,1.94,2.58,2.44,0.0,0.0,1479412,234408,13,0,0,0,1764014452.9194243
6,100,94.4,213839,12.906701948218135,2,0,1.94,2.58,2.44,0.0,0.0,488924,58180,6,0,0,3,1764014456.469837
3,45,80.8,213839,13.48930652693735,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,3,1764014456.9785945
8,100,47.0,213839,13.50928710013285,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,3,1764014457.4873037
0,3,32.9,213839,13.510584215995735,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,1,1764014457.9955995
0,2,25.7,213839,13.511581997428712,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,0,1764014458.503929
0,2,21.3,213839,13.509561490026922,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,0,1764014459.0121007
0,2,17.9,213839,13.50449774925453,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,0,1764014459.52017
0,2,15.8,213839,13.51078377228233,1,0,1.86,2.55,2.43,0.0,0.0,1479412,234320,13,0,0,0,1764014460.0283856
0,1,80.0,213977,13.503524912357378,5,0,1.71,2.51,2.42,0.0,0.0,747032,163552,2,503808,0,3,1764014463.5797687
9,35,35.0,213977,15.844819044853764,3,0,1.71,2.51,2.42,0.0,0.0,1534748,224528,24,712704,0,1,1764014464.0889635
8,44,49.6,213991,15.705728313095834,2,0,1.71,2.51,2.42,0.0,0.0,49478372,204876,17,0,0,1,1764014465.116921
0,4,41.2,213991,15.625007795167445,1,0,1.71,2.51,2.42,0.0,0.0,50215688,196684,26,0,0,1,1764014465.628212
0,3,32.9,213991,15.62296234322983,1,0,1.71,2.51,2.42,0.0,0.0,50213320,196304,26,0,0,1,1764014466.143028
0,3,27.5,213991,15.635534389285421,1,0,1.71,2.51,2.42,0.0,0.0,50213320,196304,26,0,0,0,1764014466.6580489
0,2,23.5,213991,15.499811169863808,1,0,1.58,2.47,2.41,0.0,0.0,50213320,196304,26,0,0,0,1764014467.1733522
0,7,62.5,214212,14.60826851495699,2,0,1.58,2.47,2.41,0.0,0.0,49165772,114804,13,0,0,2,1764014470.7547805
10,42,74.6,214212,15.54119415479681,4,0,1.58,2.47,2.41,0.0,0.0,49395780,174604,16,0,0,2,1764014471.2665255
11,50,64.4,214212,15.75858578450815,1,0,1.45,2.43,2.39,0.0,0.0,49478276,204136,17,0,0,2,1764014471.7778757
7,51,51.1,214212,15.701163463039936,1,0,1.45,2.43,2.39,0.0,0.0,50215592,195892,26,0,0,1,1764014472.2938313
1,4,39.1,214212,15.694253826616523,1,0,1.45,2.43,2.39,0.0,0.0,50213352,195524,26,0,0,1,1764014472.817247
0,2,31.7,214212,15.694253826616523,2,0,1.45,2.43,2.39,0.0,0.0,50213352,195524,26,0,0,1,1764014473.3319545
0,2,26.7,214212,15.57816195688886,2,0,1.45,2.43,2.39,0.0,0.0,50213352,195524,26,0,0,0,1764014473.846254
0,3,23.4,214212,14.67963483195116,4,1,1.45,2.43,2.39,0.0,0.0,0,1764014474.3575618
0,2,66.6,214325,13.818000675498032,3,0,1.33,2.39,2.38,0.0,0.0,1046152,105072,9,0,4096,2,1764014477.4200077
0,6,58.9,214325,16.43822460758504,4,1,1.33,2.39,2.38,0.0,0.0,3538712,334404,35,0,135168,1,1764014477.9295633
12,38,60.1,214325,16.95866740302936,2,0,1.33,2.39,2.38,0.0,0.0,3532792,335744,33,0,135168,2,1764014478.4410732
11,41,50.9,214325,17.140737570013076,2,0,1.33,2.39,2.38,0.0,0.0,3531704,335736,33,0,135168,1,1764014478.951397
0,3,39.0,214325,16.88620352645892,1,0,1.33,2.39,2.38,0.0,0.0,3531704,335736,33,0,135168,1,1764014479.4634566
0,2,32.1,214325,16.726583441717345,1,0,1.33,2.39,2.38,0.0,0.0,3531704,335736,33,0,135168,1,1764014479.9797063
0,2,27.1,214325,16.6830302821676,1,0,1.33,2.39,2.38,0.0,0.0,3531704,335736,33,0,135168,0,1764014480.4953978
1,17,23.5,214325,16.443038902999184,1,0,1.33,2.39,2.38,0.0,0.0,3531704,335736,33,0,135168,0,1764014481.0108542
1,12,22.1,214325,15.944547299080492,3,0,1.33,2.39,2.38,0.0,0.0,3498928,336196,31,0,135168,0,1764014481.5243561
7,95,20.9,214325,15.320160622855084,2,2,1.31,2.36,2.37,0.0,0.0,3498928,338156,31,0,135168,3,1764014482.0334394
1,8,61.1,214552,14.005608529434799,6,0,1.31,2.36,2.37,0.0,0.0,3350024,157052,27,0,126976,2,1764014484.5873349
11,37,62.3,214552,16.48058042941519,2,0,1.31,2.36,2.37,0.0,0.0,3598164,335608,33,0,135168,2,1764014485.0986142
11,60,61.1,214552,16.695751995438147,2,0,1.31,2.36,2.37,0.0,0.0,3598296,336104,33,0,135168,2,1764014485.6100307
12,100,46.5,214552,16.495771651732372,1,0,1.31,2.36,2.37,0.0,0.0,3597208,336096,33,0,135168,3,1764014486.1200778
1,4,36.7,214552,16.327321201308887,1,0,1.31,2.36,2.37,0.0,0.0,3597208,336096,33,0,135168,1,1764014486.6322415
0,3,29.8,214552,16.323579520935205,1,0,1.2,2.32,2.36,0.0,0.0,3597208,336096,33,0,135168,0,1764014487.1579022
0,5,25.6,214552,16.273241447641173,1,0,1.2,2.32,2.36,0.0,0.0,3597208,336096,33,0,135168,0,1764014487.6734757
0,2,22.4,214552,16.162662320330746,1,0,1.2,2.32,2.36,0.0,0.0,3597208,336096,33,0,135168,0,1764014488.1895273
2,10,22.3,214552,15.80523206650014,2,0,1.2,2.32,2.36,0.0,0.0,3564432,338516,31,0,135168,0,1764014488.7032797
1,13,70.9,214778,14.993561815303668,2,1,1.43,2.35,2.37,0.0,0.0,3511988,316048,35,0,131072,2,1764014491.7675679
12,36,62.1,214778,17.890944484937744,3,0,1.43,2.35,2.37,0.0,0.0,3532740,335536,33,0,135168,2,1764014492.2780738
11,62,60.9,214778,16.52198835888402,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,2,1764014492.7890859
7,47,44.3,214778,16.383122127948504,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,1,1764014493.3015003
1,4,35.1,214778,16.29634008781474,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,1,1764014493.8175015
6,100,29.1,214778,16.272093998993242,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,3,1764014494.3330202
6,100,25.3,214778,16.054452923923655,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,3,1764014494.8497152
0,2,22.2,214778,16.031503950965032,1,0,1.43,2.35,2.37,0.0,0.0,3531652,335636,33,0,135168,0,1764014495.3657959
1,9,22.1,214778,15.622812676014885,2,0,1.43,2.35,2.37,0.0,0.0,3498876,338056,31,0,135168,0,1764014495.879496
1,17,66.6,215002,15.516224674436385,2,1,1.39,2.33,2.36,0.0,0.0,3538544,330668,35,0,143360,2,1764014498.9485662
11,28,61.4,215002,17.325277246043424,2,0,1.39,2.33,2.36,0.0,0.0,3532756,336044,33,0,143360,2,1764014499.4587579
11,52,54.7,215002,16.767891593042872,1,0,1.39,2.33,2.36,0.0,0.0,3531668,336060,33,0,143360,1,1764014499.9717283
5,32,41.7,215002,16.506223412242882,1,0,1.39,2.33,2.36,0.0,0.0,3531668,336060,33,0,143360,1,1764014500.4877071
1,5,33.3,215002,16.47596569028764,1,0,1.39,2.33,2.36,0.0,0.0,3531668,336060,33,0,143360,1,1764014501.01237
0,3,28.3,215002,16.430392023336115,1,0,1.39,2.33,2.36,0.0,0.0,3531668,336060,33,0,143360,0,1764014501.5276797
0,2,24.5,215002,16.31739327605071,1,0,1.28,2.29,2.35,0.0,0.0,3531668,336060,33,0,143360,0,1764014502.0435724
0,3,21.9,215002,15.054376593644037,2,0,1.28,2.29,2.35,0.0,0.0,3498892,336152,31,0,143360,0,1764014502.5561633
1,14,21.6,215002,15.76706692668851,2,0,1.28,2.29,2.35,0.0,0.0,3498892,338480,31,0,143360,0,1764014503.0650644
0,1,66.6,215224,13.117433386864308,2,0,1.28,2.29,2.35,0.0,0.0,937380,44460,12,172032,0,2,1764014505.6163614
2,14,38.3,215224,13.771728561543405,1,1,1.28,2.29,2.35,0.0,0.0,2095324,54784,13,299008,0,1,1764014506.1256382
2,6,20.7,215224,13.781307263300057,1,0,1.28,2.29,2.35,0.0,0.0,2095324,54784,11,299008,0,0,1764014506.6369772
0,2,14.1,215224,13.787593286327848,1,0,1.18,2.25,2.34,0.0,0.0,2095324,54784,11,299008,0,0,1764014507.1532726
0,2,10.7,215224,13.789015124869852,1,0,1.18,2.25,2.34,0.0,0.0,2095324,54784,11,299008,0,0,1764014507.6694896
0,2,8.6,215224,13.458699581480582,1,0,1.18,2.25,2.34,0.0,0.0,2095324,54784,11,299008,0,0,1764014508.184917
0,2,7.2,215224,13.458699581480582,1,0,1.18,2.25,2.34,0.0,0.0,2095324,54784,11,299008,0,0,1764014508.700345
0,5,6.2,215224,13.468128616022279,1,0,1.18,2.25,2.34,0.0,0.0,2095324,54784,11,299008,0,0,1764014509.2158034
2,11,84.6,216265,13.587413386335479,1,1,1.08,2.21,2.32,0.0,0.0,2095328,54784,13,0,0,3,1764014512.8010004
4,15,28.5,216265,13.728250235601136,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014513.3124044
0,4,17.1,216265,13.734311757806516,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014513.8276708
0,1,12.2,216265,13.735010204809605,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014514.3427005
0,3,9.5,216265,13.718072864984709,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014514.857957
0,1,7.7,216265,13.408710731688089,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014515.372652
0,2,6.5,216265,13.403322711949983,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014515.8878593
0,2,5.6,216265,13.409209622404584,1,0,1.08,2.21,2.32,0.0,0.0,2095328,54796,11,0,0,0,1764014516.4029253
2,7,53.6,217301,13.497114166650448,1,0,1.08,2.19,2.32,0.0,0.0,2095324,54716,13,0,0,1,1764014519.9805624
1,6,23.9,217301,13.48843346818349,1,0,1.08,2.19,2.32,0.0,0.0,2095324,54716,11,0,0,0,1764014520.4920938
0,2,15.3,217301,13.488034355610301,1,0,1.08,2.19,2.32,0.0,0.0,2095324,54716,11,0,0,0,1764014521.0071328
0,3,11.7,217301,13.49000497394044,2,0,1.08,2.19,2.32,0.0,0.0,2095324,54716,11,0,0,0,1764014521.522089
0,2,9.3,217301,13.242605067632118,1,0,0.99,2.16,2.3,0.0,0.0,2095324,54716,11,0,0,0,1764014522.0366492
0,2,7.7,217301,13.238239773862814,1,0,0.99,2.16,2.3,0.0,0.0,2095324,54716,11,0,0,0,1764014522.5529442
0,1,6.5,217301,13.237840661289624,1,0,0.99,2.16,2.3,0.0,0.0,2095324,54716,11,0,0,0,1764014523.0674741
0,2,5.7,217301,13.000867570955975,1,0,0.99,2.16,2.3,0.0,0.0,0,1764014523.5821254
0,2,100.0,218337,12.95292417310111,2,0,0.99,2.16,2.3,0.0,0.0,660520,33412,8,0,0,3,1764014526.6465733
3,12,39.2,218337,13.404594883277031,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,13,0,0,1,1764014527.1562145
0,5,20.5,218337,13.406540557071356,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,0,1764014527.6673374
0,3,13.8,218337,13.412826580099146,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,0,1764014528.185162
0,2,10.4,218337,13.400728480224222,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,0,1764014528.6998994
6,100,8.3,218337,13.067294869856871,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,3,1764014529.2145913
0,2,7.0,218337,13.063328688660757,1,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,0,1764014529.7293518
0,2,6.0,218337,13.041601997957542,2,0,1.07,2.15,2.3,0.0,0.0,2095324,54860,11,0,0,0,1764014530.2443178
0,2,105.0,219374,13.20022430126614,2,1,0.98,2.12,2.29,0.0,0.0,2095324,54656,13,0,0,3,1764014533.8267028
3,14,32.3,219374,13.381147019601913,1,1,0.98,2.12,2.29,0.0,0.0,2095324,54712,11,0,0,1,1764014534.3389823
1,5,18.6,219374,13.39057605414361,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712,11,0,0,0,1764014534.8544955
0,1,13.7,219374,13.39057605414361,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712,11,0,0,0,1764014535.3699896
0,2,10.6,219374,13.386335483053436,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712,11,0,0,0,1764014535.8839195
0,2,8.6,219374,13.085404602865525,1,0,0.98,2.12,2.29,0.0,0.0,2095324,54712,11,0,0,0,1764014536.3989415
12,100,7.2,219374,13.08393287525188,1,0,0.99,2.1,2.28,0.0,0.0,2095324,54712,11,0,0,3,1764014536.9136782
2,23,6.3,219374,13.083433984535386,1,0,0.99,2.1,2.28,0.0,0.0,2095324,54712,11,0,0,0,1764014537.4289892
2,12,61.1,220410,13.365781185533965,1,1,0.99,2.1,2.28,0.0,0.0,2095328,54776,13,0,0,2,1764014541.0120156
1,9,25.2,220410,13.387482931701367,1,0,0.99,2.1,2.28,0.0,0.0,2095328,54776,11,0,0,0,1764014541.5228417
0,3,15.9,220410,13.387482931701367,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,0,1764014542.0375483
0,3,12.1,220410,13.383566639576905,2,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,0,1764014542.5523832
0,2,9.5,220410,13.100271546216991,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,0,1764014543.067446
0,4,7.8,220410,13.096679533058243,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,0,1764014543.5828478
0,2,6.6,220410,13.090717788996164,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,0,1764014544.0982764
6,100,5.8,220410,13.086676774192584,1,0,0.91,2.06,2.27,0.0,0.0,2095328,54776,11,0,0,3,1764014544.6128345
1,15,17.6,221446,13.244450963283139,2,1,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014548.195461
2,9,10.6,221446,13.151632345479825,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014548.7106123
1,6,7.7,221446,13.153203851236771,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014549.2306075
0,2,5.8,221446,13.151931679909723,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014549.7457602
0,2,4.6,221446,13.136540901305949,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014550.2611332
0,2,3.8,221446,13.092189516609821,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014550.7758918
0,2,3.3,221446,13.08774938923304,1,0,0.83,2.03,2.26,0.0,0.0,1126988,183472,14,2240512,0,0,1764014551.2908375
0,1,50.0,221486,13.097951704385302,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412,14,0,0,1,1764014554.8783824
1,13,14.7,221486,13.194237612668235,1,1,0.85,2.01,2.25,0.0,0.0,1192524,183412,14,0,0,0,1764014555.3907418
1,8,10.9,221486,13.11880533633466,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412,14,0,0,0,1764014555.9059556
1,7,7.6,221486,13.116011548322303,1,0,0.85,2.01,2.25,0.0,0.0,1192524,183412,14,0,0,0,1764014556.4211829
0,2,5.8,221486,13.11366676195479,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412,14,0,0,0,1764014556.9360483
0,2,4.7,221486,13.068142984074903,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412,14,0,0,0,1764014557.450934
0,1,4.0,221486,13.06470063813111,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412,14,0,0,0,1764014557.9660559
0,2,3.4,221486,13.059611952822902,1,0,0.78,1.98,2.24,0.0,0.0,1192524,183412,14,0,0,0,1764014558.480819
0,2,21.8,221528,13.134769839262395,1,1,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014562.0636654
2,11,13.2,221528,13.031100348375391,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014562.5791326
1,8,8.8,221528,13.032646909596512,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014563.0945888
1,7,6.4,221528,13.032646909596512,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014563.6095562
0,2,5.0,221528,13.017106463777795,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014564.1240847
0,4,4.1,221528,12.96464810493867,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014564.6382298
0,1,3.5,221528,12.99363365556685,2,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014565.15272
0,4,3.0,221528,12.998348172837693,1,0,0.8,1.96,2.23,0.0,0.0,1290836,183524,16,0,0,0,1764014565.66647
0,5,16.6,221572,13.200423857552735,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340,14,0,0,0,1764014569.2486484
2,12,12.0,221572,13.139284800246653,1,1,0.73,1.93,2.22,0.0,0.0,1126988,183340,14,0,0,0,1764014569.763346
2,9,7.9,221572,13.140681694252832,2,0,0.73,1.93,2.22,0.0,0.0,1126988,183340,14,0,0,0,1764014570.2782745
0,4,5.9,221572,13.138935576745103,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340,14,0,0,0,1764014570.7934425
0,3,4.7,221572,13.148763723860002,1,0,0.73,1.93,2.22,0.0,0.0,1126988,183340,14,0,0,0,1764014571.308585
0,1,3.9,221572,13.112020422590376,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183340,14,0,0,0,1764014571.8229487
0,3,3.3,221572,13.107480517070291,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183340,14,0,0,0,1764014572.3371265
0,3,50.0,221612,13.088971671488448,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183504,14,0,0,1,1764014575.9154196
1,10,14.2,221612,13.232302974336562,1,0,0.67,1.9,2.21,0.0,0.0,1126988,183504,14,0,0,0,1764014576.4276674
1,8,9.5,221612,13.118256556546514,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014576.942552
1,7,6.6,221612,13.128808095200316,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014577.45789
0,2,5.0,221612,13.129506542203407,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014577.972473
0,1,4.0,221612,13.10004704539457,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014578.4864604
0,1,3.4,221612,13.10004704539457,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014579.0011897
0,2,2.9,221612,13.103015445157695,1,0,0.78,1.9,2.2,0.0,0.0,1126988,183504,14,0,0,0,1764014579.5154839
0,2,28.5,221654,13.127037033156775,1,1,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014583.0983682
2,16,13.7,221654,13.03347007927872,1,1,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014583.6111188
1,8,9.1,221654,13.033021077633878,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014584.1273487
0,4,6.5,221654,13.033021077633878,2,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014584.6427653
0,4,5.1,221654,13.034667416998303,2,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014585.1575005
6,100,4.1,221654,13.014562121123685,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,3,1764014585.671866
0,2,3.5,221654,13.01094516342911,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014586.1877759
0,2,3.0,221654,13.009822659317006,1,0,0.72,1.87,2.19,0.0,0.0,1356372,183500,16,0,0,0,1764014586.7031925
0,2,93.1,221698,14.20174741462359,2,0,0.66,1.84,2.18,0.0,0.0,6737124,406288,21,3493888,12288,3,1764014590.2858105
6,83,96.8,221698,14.198903737539581,2,0,0.66,1.84,2.18,0.0,0.0,6737808,411084,21,3493888,12288,3,1764014590.7937987
12,100,69.1,221698,14.460397306588801,2,0,0.66,1.84,2.18,0.0,0.0,6609192,390444,21,4239360,12288,3,1764014591.3021264
2,26,73.6,221698,14.393820340472963,1,0,0.69,1.82,2.17,0.0,0.0,6630312,344976,21,6295552,24576,2,1764014591.810392
5,51,64.3,221698,14.898423355668665,2,1,0.69,1.82,2.17,0.0,0.0,6826044,382428,22,6348800,24576,2,1764014592.3188357
2,15,55.0,221698,14.829451714113674,1,0,0.69,1.82,2.17,0.0,0.0,6818004,376600,22,6348800,24576,1,1764014592.827495
1,3,48.7,221698,14.814385214475612,1,0,0.69,1.82,2.17,0.0,0.0,6822152,382428,22,6348800,24576,1,1764014593.3365338
1,7,44.0,221698,14.617797327641991,1,0,0.69,1.82,2.17,0.0,0.0,2,6348800,24576,1,1764014593.8455627
0,2,100.0,221771,13.157843534900149,2,0,0.63,1.79,2.16,0.0,0.0,401832,20932,1,0,0,3,1764014596.888928
5,75,15.0,221771,13.360443054867499,1,1,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014597.397709
13,100,7.6,221771,13.369772311265905,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,3,1764014597.9060428
0,1,5.1,221771,13.324547867815916,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014598.4142382
0,1,3.8,221771,13.265429317911625,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014598.9243422
1,11,3.1,221771,13.242779679382888,2,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014599.4390397
0,1,2.5,221771,13.224270833801043,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014599.9546466
0,2,2.2,221771,13.217386141913456,1,0,0.63,1.79,2.16,0.0,0.0,838412,73336,7,0,4096,0,1764014600.4694154
0,9,38.8,221806,13.202569087633641,1,1,0.58,1.76,2.15,0.0,0.0,838692,73668,7,0,4096,1,1764014604.0604415
2,15,10.1,221806,13.185931082238644,2,0,0.58,1.76,2.15,0.0,0.0,838692,73668,7,0,4096,0,1764014604.5763245
6,100,5.7,221806,13.185831304095341,1,0,0.58,1.76,2.15,0.0,0.0,838692,73668,7,0,4096,3,1764014605.091138
0,1,4.0,221806,13.185831304095341,1,0,0.58,1.76,2.15,0.0,0.0,838692,73668,7,0,4096,0,1764014605.6064763
0,2,3.1,221806,13.026710110070262,2,0,0.58,1.76,2.15,0.0,0.0,838692,73708,7,0,4096,0,1764014606.1212094
0,6,3.2,221806,13.028406338506326,2,1,0.58,1.76,2.15,0.0,0.0,838692,73712,7,0,4096,0,1764014606.6366735
3,38,14.0,221806,14.625829468177509,2,0,0.62,1.75,2.14,0.0,0.0,6737284,407536,21,0,12288,0,1764014607.1531498
19,100,25.6,221806,14.6170988806389,2,0,0.62,1.75,2.14,0.0,0.0,6737972,411488,21,0,12288,3,1764014607.6618106
1,23,26.4,221870,13.486213404495107,1,1,0.62,1.75,2.14,0.0,0.0,838416,73424,7,0,4096,0,1764014611.247547
1,13,10.4,221870,13.480900218364466,1,0,0.65,1.74,2.14,0.0,0.0,838416,73424,7,0,4096,0,1764014611.7618995
0,5,15.3,221870,14.378379672797536,2,1,0.65,1.74,2.14,0.0,0.0,1855236,305020,18,0,12288,0,1764014612.2743688
12,100,38.2,221870,15.063531238291661,2,0,0.65,1.74,2.14,0.0,0.0,6737904,411492,21,0,12288,3,1764014612.783144
12,100,43.5,221870,15.426324567324556,1,0,0.65,1.74,2.14,0.0,0.0,6491172,339380,19,0,12288,3,1764014613.2918153
15,100,46.2,221870,14.995158265596443,2,0,0.65,1.74,2.14,0.0,0.0,6742404,413240,21,0,12288,3,1764014613.8001275
5,86,46.4,221870,15.148367604631108,3,0,0.65,1.74,2.14,0.0,0.0,6819024,376680,23,0,20480,1,1764014614.3087432
2,16,42.1,221870,15.235024922085739,1,1,0.65,1.74,2.14,0.0,0.0,6824144,383204,22,0,20480,1,1764014614.817443
1,13,15.9,221944,13.752022378241978,1,0,0.59,1.71,2.13,0.0,0.0,838412,73392,7,0,4096,0,1764014618.3680863
0,6,7.3,221944,13.756711950977007,1,0,0.59,1.71,2.13,0.0,0.0,838412,73392,7,0,4096,0,1764014618.8771605
0,1,23.2,221944,15.165055499097758,2,0,0.59,1.71,2.13,0.0,0.0,6586384,367520,21,0,12288,0,1764014619.3854308
5,76,42.6,221944,15.171815468306216,2,0,0.59,1.71,2.13,0.0,0.0,6606832,406168,21,0,12288,1,1764014619.894053
6,96,40.7,221944,15.675470591140595,1,0,0.59,1.71,2.13,0.0,0.0,6491172,339116,19,0,12288,3,1764014620.4051187
3,30,48.8,221944,14.74314362016057,1,0,0.59,1.71,2.13,0.0,0.0,6563548,343512,20,0,20480,1,1764014620.9174135
5,75,45.4,221944,15.239365271319215,1,0,0.59,1.71,2.13,0.0,0.0,6824144,381076,22,0,20480,1,1764014621.4257193
8,100,41.3,221944,14.778465082888204,2,0,0.63,1.69,2.12,0.0,0.0,2,0,20480,3,1764014621.9347253
0,1,100.0,222017,13.551393476604767,2,0,0.63,1.69,2.12,0.0,0.0,750844,59888,6,0,0,3,1764014624.9781044
1,8,12.9,222017,13.67367159121693,1,1,0.63,1.69,2.12,0.0,0.0,838412,73360,7,131072,4096,0,1764014625.487524
1,8,45.7,222017,15.113694699834912,2,1,0.63,1.69,2.12,0.0,0.0,6737216,406832,21,131072,12288,1,1764014625.9958572
13,100,63.4,222017,15.125568298887426,2,0,0.63,1.69,2.12,0.0,0.0,6637552,396008,20,131072,12288,3,1764014626.504516
7,95,53.6,222017,15.35014395491624,2,0,0.58,1.67,2.11,0.0,0.0,6742408,412976,21,131072,12288,3,1764014627.0130942
3,20,58.1,222017,14.896652293625124,5,0,0.58,1.67,2.11,0.0,0.0,6800732,356720,23,131072,20480,1,1764014627.5217416
5,62,53.0,222017,15.150188555746302,1,0,0.58,1.67,2.11,0.0,0.0,6828420,387164,22,131072,20480,1,1764014628.030467
1,7,47.3,222017,14.99914939132838,1,0,0.58,1.67,2.11,0.0,0.0,6820380,379176,22,131072,20480,1,1764014628.5394845
0,2,169.0,222094,16.42255943908719,7,0,0.53,1.64,2.1,0.0,0.0,4614356,104704,18,0,0,3,1764014632.0928352
